Country,"Track Identifier","Media type","Date Played",Hours,"Play Duration Milliseconds","End Reason Type","Source Type","Play Count","Skip Count","Ignore For Recommendations","Track Reference","Track Description"
"United States",1537846696,AUDIO,20241020,19,76366,SCRUB_BEGIN,ANDROID,1,0,false,1537846696,"Ferry Corsten - Fire (feat. Simon LeBon)"
"United States",1537846702,AUDIO,20241020,19,69463,PLAYBACK_MANUALLY_PAUSED,ANDROID,1,0,false,1537846702,"Ferry Corsten - On My Mind"
"United States",1537846698,AUDIO,20241020,19,0,"MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM",ANDROID,0,1,false,1537846698,"Ferry Corsten - Into the Dark (feat. Howard Jones)"
"United States",1537859394,AUDIO,20241020,17,0,"MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM",ANDROID,0,1,false,1537859394,"Bobina & Andrew Rayel - Sacramentum (Andrew Rayel Aether Mix) [Mixed]"
"United States",660186093,AUDIO,20241021,20,957240,PLAYBACK_MANUALLY_PAUSED,ANDROID,3,1,false,660186093,"Bobina & Andrew Rayel - Sacramentum (Andrew Rayel Aether Mix)"
"United States",871193393,AUDIO,20241021,20,84183,PLAYBACK_MANUALLY_PAUSED,ANDROID,1,0,false,871193393,"Andrew Rayel & Bobina - Sacramentum"
"United States",660186092,AUDIO,20241021,20,0,"MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM",ANDROID,0,2,false,660186092,"Bobina & Andrew Rayel - Sacramentum (Bobina Megadrive Mix)"
"United States",660186095,AUDIO,20241021,20,0,"MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM",ANDROID,0,2,false,660186095,"Bobina & Andrew Rayel - Sacramentum (Andrew Rayel Aether Radio Edit)"
"United States",660186094,AUDIO,20241021,20,0,"MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM",ANDROID,0,2,false,660186094,"Bobina & Andrew Rayel - Sacramentum (Bobina Megadrive Radio Edit)"
"United States",1311910752,AUDIO,20241022,16,204684,PLAYBACK_SUSPENDED,IPHONE,1,0,false,1311910752,"LINKIN PARK - Bleed It Out (Live)"
"United States",1766137053,AUDIO,20241022,16,167012,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1766137053,"LINKIN PARK - Heavy Is the Crown"
"United States",1526170279,AUDIO,20241022,16,157333,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1526170279,"LINKIN PARK - One Step Closer"
"United States",1668488811,AUDIO,20241022,16,88514,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1668488811,"LINKIN PARK - Lost"
"United States",1766137051,AUDIO,20241022,16,80743,OTHER,IPHONE,1,0,false,1766137051,"LINKIN PARK - The Emptiness Machine"
"United States",660186093,AUDIO,20241023,20,616480,SCRUB_BEGIN,ANDROID,1,0,false,660186093,"Bobina & Andrew Rayel - Sacramentum (Andrew Rayel Aether Mix)"
"United States",1701692424,AUDIO,20241024,15,446132,NATURAL_END_OF_TRACK,IPHONE,2,1,false,1701692424,"Otep - Good 4 U"
"United States",1701692420,AUDIO,20241024,15,427520,NATURAL_END_OF_TRACK,IPHONE,2,1,false,1701692420,"Otep - Ostracized"
"United States",1701692443,AUDIO,20241024,15,423404,NATURAL_END_OF_TRACK,IPHONE,2,1,false,1701692443,"Otep - Pet"
"United States",1701692430,AUDIO,20241024,"15, 16",414224,NATURAL_END_OF_TRACK,IPHONE,2,1,false,1701692430,"Otep - The Way I Am"
"United States",1701692426,AUDIO,20241024,"15, 16",363146,NATURAL_END_OF_TRACK,IPHONE,2,0,false,1701692426,"Otep - You Should See Me In A Crown"
"United States",1701692441,AUDIO,20241024,"15, 16",296960,NATURAL_END_OF_TRACK,IPHONE,2,1,false,1701692441,"Otep - California Girls"
"United States",1701692425,AUDIO,20241024,"15, 16",294372,NATURAL_END_OF_TRACK,IPHONE,2,0,false,1701692425,"Otep - Exit Wounds"
"United States",1540219923,AUDIO,20241024,16,293293,NATURAL_END_OF_TRACK,IPHONE,1,0,false,N/A,"Marilyn Manson - Sweet Dreams (Are Made of This)"
"United States",1722521799,AUDIO,20241024,15,292625,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1722521799,"Pet Shop Boys - Domino Dancing (Live at The Royal Opera House, 2018)"
"United States",1220598524,AUDIO,20241024,16,286533,NATURAL_END_OF_TRACK,IPHONE,1,0,false,N/A,"Lacuna Coil - Heaven's a Lie"
"United States",671675534,AUDIO,20241024,16,274052,NATURAL_END_OF_TRACK,IPHONE,1,0,false,N/A,"Mushroomhead - Solitaire / Unraveling"
"United States",1701692695,AUDIO,20241024,16,264320,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1701692695,"Otep - Purity"
"United States",1444014836,AUDIO,20241024,15,259293,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1444014836,"ABC - When Smokey Sings"
"United States",1045524709,AUDIO,20241024,16,255773,NATURAL_END_OF_TRACK,IPHONE,1,0,false,N/A,"In This Moment - Adrenalize"
"United States",1006937451,AUDIO,20241024,17,252002,NATURAL_END_OF_TRACK,IPHONE,1,0,false,N/A,"Disturbed - The Vengeful One"
"United States",1492004969,AUDIO,20241024,17,241240,NATURAL_END_OF_TRACK,IPHONE,1,0,false,N/A,"Chase Rice - Ride (feat. Macy Maloy)"
"United States",1670394631,AUDIO,20241024,17,240897,NATURAL_END_OF_TRACK,IPHONE,1,0,false,N/A,"DevilDriver - If Blood is Life"
"United States",1440944324,AUDIO,20241024,17,239240,NATURAL_END_OF_TRACK,IPHONE,1,0,false,N/A,"Marilyn Manson - Kill4Me"
"United States",1029764905,AUDIO,20241024,16,231533,NATURAL_END_OF_TRACK,IPHONE,1,0,false,N/A,"Disturbed - Inside the Fire"
"United States",892550788,AUDIO,20241024,17,229924,NATURAL_END_OF_TRACK,IPHONE,1,0,false,N/A,"King 810 - Fat Around the Heart"
"United States",1701692698,AUDIO,20241024,16,229906,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1701692698,"Otep - God Slayer"
"United States",1045646493,AUDIO,20241024,16,214360,NATURAL_END_OF_TRACK,IPHONE,1,0,false,N/A,"Butcher Babies - I Smell a Massacre"
"United States",273714640,AUDIO,20241024,16,210240,NATURAL_END_OF_TRACK,IPHONE,1,0,false,N/A,"System Of A Down - Chop Suey!"
"United States",1635220069,AUDIO,20241024,16,203586,NATURAL_END_OF_TRACK,IPHONE,1,0,false,N/A,"Slipknot - The Dying Song (Time To Sing)"
"United States",308903125,AUDIO,20241024,17,186066,NATURAL_END_OF_TRACK,IPHONE,1,0,false,N/A,"Dope - Die MF Die"
"United States",491596646,AUDIO,20241024,14,180400,NATURAL_END_OF_TRACK,IPHONE,1,0,false,491596646,"Skrillex - Right In"
"United States",620574017,AUDIO,20241024,14,153026,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1440857784,"Thirty Seconds to Mars - Depuis Le Début"
"United States",1701692691,AUDIO,20241024,16,141586,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1701692691,"Otep - Star Shopping"
"United States",1701692688,AUDIO,20241024,16,135453,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1701692688,"Otep - Territorial Pissings"
"United States",1455151439,AUDIO,20241024,15,117059,TRACK_SKIPPED_FORWARDS,IPHONE,1,1,false,1455151439,"Avatar - The Eagle Has Landed (Live in Paris 2018)"
"United States",1701692340,AUDIO,20241024,15,96413,NATURAL_END_OF_TRACK,IPHONE,2,1,false,1701692340,"Otep - My Violent Appetites"
"United States",660186093,AUDIO,20241025,20,260706,SCRUB_BEGIN,ANDROID,1,0,false,660186093,"Bobina & Andrew Rayel - Sacramentum (Andrew Rayel Aether Mix)"
"United States",950752849,AUDIO,20241026,17,88903,SCRUB_BEGIN,ANDROID,1,0,false,950752849,"Tommy Johnson - Mac"
"United States",424968489,AUDIO,20241027,23,470069,SCRUB_BEGIN,ANDROID,1,0,false,424968489,"C418 - Minecraft"
"United States",257425340,AUDIO,20241030,21,97566,SCRUB_BEGIN,ANDROID,1,0,false,257425340,"Eiffel 65 - Blue (Da Ba Dee) [Gabry Ponte Ice Pop Radio]"
"United States",257424857,AUDIO,20241030,21,0,"MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM",ANDROID,0,1,false,257424857,"Eiffel 65 - Blue (Da Ba Dee) [Gabry Ponte Ice Pop Mix]"
"United States",269573303,AUDIO,20241031,19,356543,PLAYBACK_MANUALLY_PAUSED,ANDROID,1,0,false,269573303,"Michael Jackson - Thriller"
"United States",1484413134,AUDIO,20241031,19,244000,NATURAL_END_OF_TRACK,ANDROID,1,0,false,1484413134,"Ray Parker Jr. - Ghostbusters"
"United States",1482699500,AUDIO,20241031,19,154789,NATURAL_END_OF_TRACK,ANDROID,1,0,false,1482699500,"Andrew Gold - Spooky, Scary Skeletons (Undead Tombstone Remix)"
"United States",1589119250,AUDIO,20241031,19,113680,PLAYBACK_MANUALLY_PAUSED,ANDROID,1,0,false,1589119250,"Rockwell - Somebody's Watching Me"
"United States",424968489,AUDIO,20241031,0,113183,PLAYBACK_MANUALLY_PAUSED,ANDROID,1,0,false,424968489,"C418 - Minecraft"
"United States",1773298068,AUDIO,20241101,15,121503,SCRUB_BEGIN,ANDROID,1,0,false,1773298068,"David Guetta, Alphaville & Ava Max - Forever Young"
"United States",579253636,AUDIO,20241102,16,99271,PLAYBACK_MANUALLY_PAUSED,ANDROID,1,0,false,579253636,"W&W - Invasion - Asot 550 Anthem (Club Mix)"
"United States",1776719937,AUDIO,20241105,16,234442,PLAYBACK_MANUALLY_PAUSED,ANDROID,2,1,false,1776719937,"The Weeknd & Anitta - São Paulo"
"United States",424968489,AUDIO,20241105,17,65503,SCRUB_BEGIN,ANDROID,1,0,false,424968489,"C418 - Minecraft"
"United States",1647232151,AUDIO,20241107,21,272800,NATURAL_END_OF_TRACK,IPHONE,1,0,false,N/A,"Bad Omens - Careful What You Wish For"
"United States",1701692695,AUDIO,20241107,20,264320,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1701692695,"Otep - Purity"
"United States",1647232155,AUDIO,20241107,21,209000,NATURAL_END_OF_TRACK,IPHONE,1,0,false,N/A,"Bad Omens - Dethrone"
"United States",1647232382,AUDIO,20241107,21,207854,NATURAL_END_OF_TRACK,IPHONE,1,0,false,N/A,"Bad Omens - Limits"
"United States",1747590868,AUDIO,20241107,21,157734,OTHER,IPHONE,1,0,false,N/A,"Bad Omens & ERRA - ANYTHING > HUMAN"
"United States",1701692688,AUDIO,20241107,21,135453,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1701692688,"Otep - Territorial Pissings"
"United States",1701692443,AUDIO,20241107,21,132516,TRACK_SKIPPED_FORWARDS,IPHONE,1,1,false,1701692443,"Otep - Pet"
"United States",424968489,AUDIO,20241107,23,114681,SCRUB_BEGIN,ANDROID,1,0,false,424968489,"C418 - Minecraft"
"United States",1701692430,AUDIO,20241107,20,104219,TRACK_SKIPPED_FORWARDS,IPHONE,1,1,false,1701692430,"Otep - The Way I Am"
"United States",1701692420,AUDIO,20241107,20,100266,TRACK_SKIPPED_FORWARDS,IPHONE,1,1,false,1701692420,"Otep - Ostracized"
"United States",1701692691,AUDIO,20241107,21,74028,TRACK_SKIPPED_FORWARDS,IPHONE,1,1,false,1701692691,"Otep - Star Shopping"
"United States",1647228203,AUDIO,20241107,21,71457,TRACK_SKIPPED_FORWARDS,IPHONE,1,1,false,N/A,"Bad Omens - Nowhere To Go"
"United States",1650510347,AUDIO,20241107,21,36767,TRACK_SKIPPED_FORWARDS,IPHONE,1,1,false,N/A,"Bad Omens - Exit Wounds"
"United States",424968489,AUDIO,20241110,20,73143,SCRUB_BEGIN,ANDROID,1,0,false,424968489,"C418 - Minecraft"
"United States",1740769251,AUDIO,20241113,21,191715,PLAYBACK_MANUALLY_PAUSED,ANDROID,1,0,false,1740769251,"Harmony Green - Tranquil Mind Waves"
"United States",579253636,AUDIO,20241115,1,86382,SCRUB_BEGIN,ANDROID,1,0,false,579253636,"W&W - Invasion - Asot 550 Anthem (Club Mix)"
"United States",950752849,AUDIO,20241116,14,173023,SCRUB_BEGIN,ANDROID,1,0,false,950752849,"Tommy Johnson - Mac"
"United States",579253636,AUDIO,20241116,14,121191,SCRUB_BEGIN,ANDROID,1,0,false,579253636,"W&W - Invasion - Asot 550 Anthem (Club Mix)"
"United States",579253636,AUDIO,20241117,18,768601,PLAYBACK_MANUALLY_PAUSED,ANDROID,1,0,false,579253636,"W&W - Invasion - Asot 550 Anthem (Club Mix)"
"United States",950752849,AUDIO,20241117,18,504978,"MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM",ANDROID,1,1,false,950752849,"Tommy Johnson - Mac"
"United States",1705391359,AUDIO,20241118,20,58583,PLAYBACK_MANUALLY_PAUSED,ANDROID,1,0,false,1705391359,"Alok, The Chainsmokers & Mae Stephens - Jungle"
"United States",1650266320,AUDIO,20241122,20,178000,NATURAL_END_OF_TRACK,ANDROID,1,0,false,1650266320,"Regard & Drop - G - No Love For You"
"United States",1622624618,AUDIO,20241122,20,171143,PLAYBACK_MANUALLY_PAUSED,ANDROID,1,0,false,1622624618,"Jack Harlow - First Class"
"United States",1775528564,AUDIO,20241122,20,147103,PLAYBACK_MANUALLY_PAUSED,ANDROID,1,0,false,1775528564,"Pitbull & Bon Jovi - Now Or Never"
"United States",579253636,AUDIO,20241123,17,105903,PLAYBACK_MANUALLY_PAUSED,ANDROID,1,0,false,579253636,"W&W - Invasion - Asot 550 Anthem (Club Mix)"
"United States",1647228211,AUDIO,20241124,16,132590,PLAYBACK_MANUALLY_PAUSED,IPHONE,1,0,false,1647228211,"Bad Omens - THE DEATH OF PEACE OF MIND"
"United States",950752849,AUDIO,20241129,14,414383,PLAYBACK_MANUALLY_PAUSED,ANDROID,1,0,false,950752849,"Tommy Johnson - Mac"
"United States",579253636,AUDIO,20241129,14,408889,"MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM",ANDROID,1,1,false,579253636,"W&W - Invasion - Asot 550 Anthem (Club Mix)"
"United States",978076081,AUDIO,20241129,14,378240,NATURAL_END_OF_TRACK,ANDROID,1,0,false,978076081,"Markus Schulz - Destiny (feat. DeLacey)"
"United States",378074265,AUDIO,20241129,14,378000,NATURAL_END_OF_TRACK,ANDROID,1,0,false,378074265,"Above & Beyond, Gareth Emery & OceanLab - On a Good Day (Metropolis)"
"United States",1472748798,AUDIO,20241129,14,181482,PLAYBACK_MANUALLY_PAUSED,ANDROID,1,0,false,1472748798,"Above & Beyond, Seven Lions & Opposite the Other - See the End"
"United States",927477082,AUDIO,20241129,14,133502,PLAYBACK_MANUALLY_PAUSED,ANDROID,1,0,false,927477082,"Above & Beyond - Treasure (feat. Zoë Johnston)"
"United States",1207411721,AUDIO,20241129,14,0,"MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM",ANDROID,0,1,false,1207411721,"grum - Shout [Abgt219] [Mixed]"
"United States",1656277576,AUDIO,20241129,14,0,"MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM",ANDROID,0,1,false,1656277576,"grum & Tigerblind - Shout (Abgt506) [Mixed]"
"United States",1355057131,AUDIO,20241201,0,317894,SCRUB_BEGIN,ANDROID,1,0,false,1355057131,"Basto! - StormChaser"
"United States",1347957314,AUDIO,20241201,0,128103,PLAYBACK_MANUALLY_PAUSED,ANDROID,1,0,false,1347957314,"Basto! - Dance With Me"
"United States",1647228225,AUDIO,20241204,19,246336,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1647228225,"Bad Omens - The Grey"
"United States",1650510105,AUDIO,20241204,17,240898,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1650510105,"Bad Omens - Glass Houses"
"United States",1647228217,AUDIO,20241204,17,210685,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1647228217,"Bad Omens - Like A Villain"
"United States",1647232382,AUDIO,20241204,17,207854,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1647232382,"Bad Omens - Limits"
"United States",1647228222,AUDIO,20241204,16,204676,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1647228222,"Bad Omens - Just Pretend"
"United States",1647228211,AUDIO,20241204,16,108910,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1647228211,"Bad Omens - THE DEATH OF PEACE OF MIND"
"United States",1647232378,AUDIO,20241204,19,106671,OTHER,IPHONE,1,0,false,1647232378,"Bad Omens - Never Know"
"United States",1705391359,AUDIO,20241207,1,175000,NATURAL_END_OF_TRACK,ANDROID,1,0,false,1705391359,"Alok, The Chainsmokers & Mae Stephens - Jungle"
"United States",1780676308,AUDIO,20241208,21,229743,PLAYBACK_MANUALLY_PAUSED,ANDROID,1,0,false,1780676308,"Lady Gaga - Disease"
"United States",1743054994,AUDIO,20241208,21,225000,NATURAL_END_OF_TRACK,ANDROID,1,0,false,1743054994,"Gracie Abrams - Close To You"
"United States",1705391359,AUDIO,20241208,18,180983,PLAYBACK_MANUALLY_PAUSED,ANDROID,1,0,false,1705391359,"Alok, The Chainsmokers & Mae Stephens - Jungle"
"United States",1771105935,AUDIO,20241208,21,169000,NATURAL_END_OF_TRACK,ANDROID,1,0,false,1771105935,"ROSÉ & Bruno Mars - APT."
"United States",1773298068,AUDIO,20241208,21,160080,PLAYBACK_MANUALLY_PAUSED,ANDROID,1,0,false,1773298068,"David Guetta, Alphaville & Ava Max - Forever Young"
"United States",1739080645,AUDIO,20241208,21,148903,PLAYBACK_MANUALLY_PAUSED,ANDROID,1,0,false,1739080645,"Charli xcx - Apple"
"United States",1647232155,AUDIO,20241208,17,142186,OTHER,IPHONE,1,0,false,1647232155,"Bad Omens - Dethrone"
"United States",1647232378,AUDIO,20241208,17,107180,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1647232378,"Bad Omens - Never Know"
"United States",1440842851,AUDIO,20241211,20,37659,SCRUB_BEGIN,ANDROID,1,0,false,1440842851,"Rae Sremmurd - Black Beatles (feat. Gucci Mane)"
"United States",1742057775,AUDIO,20241213,13,237770,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1742057775,"Taylor Swift - Fortnight (feat. Post Malone)"
"United States",1647228201,AUDIO,20241213,13,220495,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1647228201,"Bad Omens - CONCRETE JUNGLE"
"United States",1716470299,AUDIO,20241213,13,179152,"MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM",IPHONE,1,1,false,1716470299,"Tate McRae - exes"
"United States",1771105935,AUDIO,20241213,13,168515,PLAYBACK_MANUALLY_PAUSED,IPHONE,1,0,false,1771105935,"ROSÉ & Bruno Mars - APT."
"United States",1647228217,AUDIO,20241213,13,106513,OTHER,IPHONE,1,0,false,1647228217,"Bad Omens - Like A Villain"
"United States",1594721275,AUDIO,20241213,13,75885,PLAYBACK_MANUALLY_PAUSED,IPHONE,1,0,false,1594721275,"Dom Dolla & Mansionair - Strangers"
"United States",1588044264,AUDIO,20241213,13,0,"MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM",IPHONE,0,1,false,N/A,"Justin Bieber - Peaches (feat. Daniel Caesar & GIVĒON)"
"United States",1647228388,AUDIO,20241213,13,0,"MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM",IPHONE,0,1,false,1647228388,"Bad Omens - ARTIFICIAL SUICIDE"
"United States",966605973,AUDIO,20241216,13,394858,"MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM",IPHONE,1,1,false,966605973,"Gareth Emery - Long Way Home"
"United States",1742057775,AUDIO,20241216,13,227707,PLAYBACK_MANUALLY_PAUSED,IPHONE,1,0,false,1742057775,"Taylor Swift - Fortnight (feat. Post Malone)"
"United States",1716470299,AUDIO,20241216,13,169415,"MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM",IPHONE,1,1,false,1716470299,"Tate McRae - exes"
"United States",1594721275,AUDIO,20241216,13,47958,PLAYBACK_MANUALLY_PAUSED,IPHONE,1,0,false,1594721275,"Dom Dolla & Mansionair - Strangers"
"United States",1537477069,AUDIO,20241216,13,0,"MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM",IPHONE,0,1,false,1537477069,"Ariana Grande - positions"
"United States",1716470299,AUDIO,20241218,13,257363,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1716470299,"Tate McRae - exes"
"United States",1751728805,AUDIO,20241218,13,213201,"MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM",IPHONE,1,1,false,1751728805,"Coldplay, Little Simz, Burna Boy, Elyanna & TINI - WE PRAY"
"United States",1765799904,AUDIO,20241218,13,184000,PLAYBACK_MANUALLY_PAUSED,IPHONE,1,0,false,1765799904,"Teddy Swims - Bad Dreams"
"United States",1443117268,AUDIO,20241218,13,78259,PLAYBACK_SUSPENDED,IPHONE,1,0,false,N/A,"Tiësto - Red Lights"
"United States",1739080645,AUDIO,20241218,13,0,"MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM",IPHONE,0,1,false,1739080645,"Charli xcx - Apple"
"United States",1675173768,AUDIO,20241219,22,257960,PLAYBACK_SUSPENDED,IPHONE,1,0,false,1675173768,"Chappell Roan - Pink Pony Club"
"United States",1771722007,AUDIO,20241219,22,224061,"MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM",IPHONE,1,1,false,1771722007,"Taylor Swift - Fortnight (feat. Post Malone)"
"United States",1716470299,AUDIO,20241219,22,159401,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1716470299,"Tate McRae - exes"
"United States",1485384412,AUDIO,20241219,22,0,"MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM",IPHONE,0,1,false,1485384412,"Lewis Capaldi - Before You Go"
"United States",1736051616,AUDIO,20241221,16,61931,PLAYBACK_MANUALLY_PAUSED,IPHONE,1,0,false,1736051616,"Benson Boone - Slow It Down"
"United States",1782345797,AUDIO,20241223,16,825852,NATURAL_END_OF_TRACK,MACINTOSH,2,0,false,1782345797,"The Cure - And Nothing Is Forever"
"United States",1782345792,AUDIO,20241223,"15, 16",817466,NATURAL_END_OF_TRACK,MACINTOSH,2,0,false,1782345792,"The Cure - Alone"
"United States",1782346230,AUDIO,20241223,16,590307,"MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM",MACINTOSH,1,1,false,1782346230,"The Cure - Endsong"
"United States",1782345798,AUDIO,20241223,16,565972,NATURAL_END_OF_TRACK,MACINTOSH,2,0,false,1782345798,"The Cure - A Fragile Thing"
"United States",1782346226,AUDIO,20241223,16,363337,NATURAL_END_OF_TRACK,MACINTOSH,1,0,false,1782346226,"The Cure - I Can Never Say Goodbye"
"United States",1782346229,AUDIO,20241223,16,320937,NATURAL_END_OF_TRACK,MACINTOSH,1,0,false,1782346229,"The Cure - All I Ever Am"
"United States",1782346222,AUDIO,20241223,16,291651,"MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM",MACINTOSH,2,1,false,1782346222,"The Cure - Warsong"
"United States",1782346223,AUDIO,20241223,16,284997,NATURAL_END_OF_TRACK,MACINTOSH,1,0,false,1782346223,"The Cure - Drone:Nodrone"
"United States",1640553000,AUDIO,20241230,"1, 15",398911,NATURAL_END_OF_TRACK,IPHONE,2,0,false,1640553000,"CHVRCHES - Good Girls"
"United States",1771703569,AUDIO,20241230,14,286400,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1771703569,"CHVRCHES - Tether"
"United States",1640552618,AUDIO,20241230,15,248147,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1640552618,"CHVRCHES - California"
"United States",1771718233,AUDIO,20241230,1,237480,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1771718233,"CHVRCHES - Leave a Trace"
"United States",1771691474,AUDIO,20241230,14,225377,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1771691474,"CHVRCHES - It's Not Right But It's Okay"
"United States",1641549818,AUDIO,20241230,15,224459,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1641549818,"CHVRCHES - Forever"
"United States",1771703576,AUDIO,20241230,14,221053,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1771703576,"CHVRCHES - Lies"
"United States",1671075501,AUDIO,20241230,1,199224,PLAYBACK_SUSPENDED,IPHONE,1,0,false,1671075501,"CHVRCHES - Over"
"United States",1771703112,AUDIO,20241230,14,191293,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1771703112,"CHVRCHES - The Mother We Share"
"United States",1641550154,AUDIO,20241230,1,188252,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1641550154,"CHVRCHES - Miracle"
"United States",1771717106,AUDIO,20241230,16,48586,OTHER,IPHONE,1,0,false,1771717106,"CHVRCHES - Bury It (feat. Hayley Williams)"
"United States",1771718237,AUDIO,20241230,15,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,1771718237,"CHVRCHES - High Enough to Carry You Over"
"United States",1773518385,AUDIO,20241230,1,0,"MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM",IPHONE,0,1,false,N/A,"Charli xcx - Apple"
"United States",1782345797,AUDIO,20241231,19,413105,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1782345797,"The Cure - And Nothing Is Forever"
"United States",1782345792,AUDIO,20241231,19,408000,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1782345792,"The Cure - Alone"
"United States",1782345798,AUDIO,20241231,20,283130,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1782345798,"The Cure - A Fragile Thing"
"United States",1782346222,AUDIO,20241231,20,257461,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1782346222,"The Cure - Warsong"
"United States",1782346223,AUDIO,20241231,20,154592,OTHER,IPHONE,1,0,false,1782346223,"The Cure - Drone:Nodrone"
"United States",1771717106,AUDIO,20241231,19,0,"MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM",IPHONE,0,1,false,1771717106,"CHVRCHES - Bury It (feat. Hayley Williams)"
"United States",1445051404,AUDIO,20241231,19,0,"MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM",IPHONE,0,1,false,1445051404,"Lady Gaga - The Cure"
"United States",1782346230,AUDIO,20250102,18,623366,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1782346230,"The Cure - Endsong"
"United States",1782346236,AUDIO,20250102,19,420800,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1782346236,"The Cure - Alone (Live Troxy London MMXXIV)"
"United States",1782346237,AUDIO,20250102,19,378083,OTHER,IPHONE,1,0,false,1782346237,"The Cure - And Nothing Is Forever (Live Troxy London MMXXIV)"
"United States",1782346226,AUDIO,20250102,15,363503,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1782346226,"The Cure - I Can Never Say Goodbye"
"United States",1782346229,AUDIO,20250102,"15, 18",321145,NATURAL_END_OF_TRACK,IPHONE,2,0,false,1782346229,"The Cure - All I Ever Am"
"United States",1782346223,AUDIO,20250102,14,130540,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1782346223,"The Cure - Drone:Nodrone"
"United States",1782346242,AUDIO,20250103,19,360912,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1782346242,"The Cure - I Can Never Say Goodbye (Live Troxy London MMXXIV)"
"United States",1782346243,AUDIO,20250103,19,328902,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1782346243,"The Cure - All I Ever Am (Live Troxy London MMXXIV)"
"United States",1782346241,AUDIO,20250103,19,282278,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1782346241,"The Cure - Drone:Nodrone (Live Troxy London MMXXIV)"
