Origin,"Date Created","Play Duration Milliseconds","Artist Name","Last Played","Play Count",Genres,Artists
EDITORIAL_RADIO_STATION,20250424,2047000,N/A,1745514325676,8,"Adult Alternative, Adult Contemporary, Alternative, College Rock, Dance, Electronic, Hip Hop/Rap, Music, New Wave, Pop, Pop/Rock, Psychedelic, Rock, Soft Rock, Surf","Duran Duran, Echo & The Bunnymen, Harold Faltermeyer, Men At Work, Phil Collins, Rob Base & DJ EZ Rock, Soft Cell, The Beach Boys"
EDITORIAL_RADIO_STATION,20250425,1002000,N/A,1745584456329,5,"Adult Alternative, Alternative, Arena Rock, Hard Rock, Hip Hop/Rap, Music, New Wave, Pop, Pop/Rock, R&B/Soul, Rock, Soundtrack, Soundtrack","Crowded House, Eurythmics, Pat Benatar, Prince & The Revolution, Young MC"
EDITORIAL_RADIO_STATION,20250426,6516000,N/A,1745671493081,26,"Adult Alternative, Adult Contemporary, Alternative, Arena Rock, Dance, East Coast Rap, Electronic, Hair Metal, Hard Rock, Hardcore Rap, Heavy Metal, Hip Hop/Rap, Hip-Hop, House, Music, New Wave, Pop, Pop/Rock, R&B/Soul, Rap, Rock, Soul, Vocal, Vocal Pop","Alannah Myles, Amy Winehouse, Bad English, Bonnie Tyler, Colbie Caillat, Dexys Midnight Runners, Duran Duran, Eminem, Eric B. & Rakim, Exposé, Frankie Goes to Hollywood, Jason Mraz, Lady Gaga, Matthew Wilder, Men Without Hats, N.W.A, Natasha Bedingfield, Rick Springfield, Rush, Spandau Ballet, Stetsasonic, Survivor, T.I., Taylor Dayne, Van Halen, When In Rome, Whitney Houston"
EDITORIAL_RADIO_STATION,20250427,2458000,N/A,1745772485881,11,"Adult Contemporary, Alternative, Arena Rock, Blues, British Invasion, Contemporary Bluegrass, Contemporary Country, Country, Country Blues, Dance, East Coast Rap, Electronic, Hard Rock, Hip Hop/Rap, Hip-Hop, Honky Tonk, Music, New Wave, Old School Rap, Pop, Pop/Rock, Psychedelic, R&B/Soul, Rap, Rock, Rock & Roll, Soft Rock, Soul, Soundtrack, Traditional Country","Bruce Springsteen, Cyndi Lauper, Dolly Parton, Falco, Grandmaster Flash, Kate Bush, Melle Mel, Michael McDonald, Mr. Mister, Steve Winwood, Tears for Fears, The Rolling Stones"
EDITORIAL_RADIO_STATION,20250428,1858000,N/A,1745843483550,9,"Adult Alternative, Adult Contemporary, Alternative, Alternative Rap, American Trad Rock, Arena Rock, College Rock, Hip Hop/Rap, Hip-Hop, Jazz, Music, New Wave, Pop, Pop/Rock, Punk, R&B/Soul, Rap, Rock, Roots Rock, Soft Rock, Vocal Jazz","Beastie Boys, Billy Idol, Bobby McFerrin, DEVO, Daryl Hall & John Oates, John Cougar, Mike + The Mechanics, Nena, The Police"
EDITORIAL_RADIO_STATION,20250429,3025000,N/A,1745942609886,14,"Adult Contemporary, Alternative, Arena Rock, East Coast Rap, Glam Rock, Hair Metal, Hard Rock, Heavy Metal, Hip Hop/Rap, Hip-Hop, Music, New Wave, Old School Rap, Pop, Pop/Rock, Prog-Rock/Art Rock, R&B/Soul, Rap, Rock, Rock & Roll, Soul","Beastie Boys, Blondie, Bruce Springsteen, David Bowie, Dire Straits, Kenny Loggins, Missing Persons, Neil Diamond, Pink Floyd, Poison, Slick Rick, Thomas Dolby, Whitney Houston, a-ha"
EDITORIAL_RADIO_STATION,20250430,3138000,N/A,1746020257160,12,"Alternative, Britpop, Cello, Chamber Music, Classical, Contemporary R&B, Dance, East Coast Rap, Hip Hop/Rap, Hip-Hop, Music, New Wave, Old School Rap, Orchestral, Piano, Pop, Pop/Rock, R&B/Soul, Rap, Renaissance, Rock, Romantic Era, Violin","Alina Ibragimova, Beastie Boys, Christian Poltéra, Claudio Abbado, Cédric Tiberghien, James Buswell, Kathryn Stott, Lisa Batiashvili, Marin Alsop, Michael Jackson, Minnesota Orchestra, Mishka Rushdie Momen, Orchestra Mozart, Osmo Vänskä, Riccardo Muti, Royal Scottish National Orchestra, Rundfunk-Sinfonieorchester Berlin, Talk Talk, The Human League, Wiener Philharmoniker"
EDITORIAL_RADIO_STATION,20250501,8622000,N/A,1746115974794,34,"Adult Alternative, Adult Contemporary, Alternative, Arena Rock, Baroque Era, Classical, College Rock, Contemporary R&B, Dance, Disco, Electronic, Hair Metal, Hard Rock, Heavy Metal, Hip Hop/Rap, Hip-Hop, Motown, Music, New Wave, Old School Rap, Piano, Pop, Pop/Rock, Prog-Rock/Art Rock, Psychedelic, Punk, Quiet Storm, R&B/Soul, Rap, Rock, Rock & Roll, Soft Rock, Soul, Soundtrack, Teen Pop, World","Alice Cooper, Aretha Franklin, Biz Markie, Blondie, Bryan Adams, Culture Club, Cyndi Lauper, DJ Jazzy Jeff & The Fresh Prince, Daryl Hall & John Oates, Debbie Gibson, Diana Ross, Fazıl Say, Frankie Goes to Hollywood, George Michael, Gloria Estefan, Gloria Estefan & Miami Sound Machine, Grandmaster Flash & The Furious Five, Guns N' Roses, Madonna, Michael Jackson, Michael Sembello, Poison, Prince, Prince & The Revolution, R.E.M., REO Speedwagon, Run-DMC, Simple Minds, Starship, The Clash, The Pointer Sisters, Toni Basil, Wham!, Yes"
EDITORIAL_RADIO_STATION,20250502,30896000,N/A,1746229133094,126,"Adult Alternative, Adult Contemporary, Alternative, Arena Rock, Blues, Blues-Rock, Britpop, Classical, Classical Era, College Rock, Contemporary Bluegrass, Contemporary Country, Contemporary Jazz, Contemporary R&B, Country, Country Blues, Crossover Jazz, Dance, Disco, East Coast Rap, Electronic, Goth Rock, Hair Metal, Hard Bop, Hard Rock, Hardcore Rap, Heavy Metal, Hip Hop/Rap, Hip-Hop, Honky Tonk, Jazz, Motown, Music, New Wave, Old School Rap, Piano, Pop, Pop/Rock, Quiet Storm, R&B/Soul, Rap, Reggae, Rock, Ska, Soft Rock, Soul, Soundtrack, Techno, Teen Pop, Traditional Country, Traditional Pop, Vocal, West Coast Rap","A Flock of Seagulls, Academy of St Martin in the Fields, Afrika Bambaataa, After the Fire, Atlantic Starr, Bananarama, Belinda Carlisle, Billy Joel, Blondie, Bon Jovi, Bruce Hornsby & The Range, Bruce Springsteen, Bryan Adams, Buddy Greco, Chicago, Christopher Cross, Corey Hart, Cutting Crew, Cyndi Lauper, Daryl Hall & John Oates, Debbie Gibson, Def Leppard, Depeche Mode, Dolly Parton, Doug E. Fresh, Duran Duran, Eurythmics, Fine Young Cannibals, Fleetwood Mac, Foreigner, Frankie Goes to Hollywood, Fred again.., Genesis, George Michael, George Thorogood & The Destroyers, Gorgon City, Gunther Schuller, Heart, Heavy D & The Boyz, Huey Lewis and the News, INXS, Irene Cara, J.J. Fad, Jermaine Stewart, Joan Jett & The Blackhearts, Jody Watley, John Coltrane, John Waite, Journey, Kenny Rogers, Khatia Buniatishvili, Kim Carnes, Kool & The Gang, Kurtis Blow, LL COOL J, LP Giobbi, Laura Branigan, Lionel Richie, Los Lobos, Madonna, Mascolo, Matthew Wilder, Men At Work, Michael Jackson, Miki Yamanaka, Miles Davis, Neil Diamond, New Kids On the Block, New Order, Paula Abdul, Pebbles, Pet Shop Boys, Peter Gabriel, Phil Collins, Prince & The Revolution, Public Enemy, Quiet Riot, Rick Astley, Rick Springfield, Run-DMC, Salt-N-Pepa, Samara Joy, Slick Rick, Sofi Tukker, Steve Miller Band, Stevie Nicks, Stevie Wonder, Survivor, Tears for Fears, The Bangles, The Cars, The Cure, The Go-Go's, The Human League, The Outfield, The Police, The Soulsonic Force, Thompson Twins, Tone-Lōc, Toto, Twisted Sister, U2, UB40, Violent Femmes, Wang Chung, Wham!, Whitney Houston, Whodini, Yello, a-ha"
EDITORIAL_RADIO_STATION,20250503,2952000,N/A,1746315823361,13,"Adult Contemporary, Alternative, Arena Rock, Dance, East Coast Rap, Electronic, Hair Metal, Hard Rock, Heavy Metal, Hip Hop/Rap, House, Music, New Wave, Pop, Pop/Rock, R&B/Soul, Rap, Rock, Soul, Soundtrack","Blondie, Duran Duran, Michael Jackson, Peggy Gou, Scorpions, Simple Minds, Stacey Q, Stetsasonic, The Blessed Madonna, The Buggles, Tina Turner, Whitney Houston, Yaz"
EDITORIAL_RADIO_STATION,20250504,3037000,N/A,1746380590487,14,"Adult Contemporary, Arena Rock, Dance, Electronic, Hair Metal, Hard Rock, Heavy Metal, Hip Hop/Rap, House, Music, Pop, Pop/Rock, R&B/Soul, Rock, Singer/Songwriter, Soft Rock, Soundtrack","Billy Joel, Bon Jovi, Boys Noize, Cedric Gervais, George Michael, Guns N' Roses, James Patterson, Lana Del Rey, Layton Giordani, Madonna, Olivia Newton-John, Phantoms, Phil Collins, Rockwell, Skrillex, Slick Rick, Ty Dolla $ign"
EDITORIAL_RADIO_STATION,20250505,2093000,N/A,1746451267962,10,"Adult Alternative, Alternative, Arena Rock, Disco, East Coast Rap, Hair Metal, Hard Rock, Heavy Metal, Hip Hop/Rap, Hip-Hop, Jazz, Music, New Wave, Old School Rap, Pop, Pop/Rock, R&B/Soul, Rap, Rock, Vocal Jazz","Aerosmith, Bad English, Beastie Boys, Bobby McFerrin, Bow Wow Wow, Bruce Springsteen, Eurythmics, Janet Jackson, Lipps, Inc., Run-DMC"
EDITORIAL_RADIO_STATION,20250506,1901000,N/A,1746533848707,9,"Adult Alternative, Alternative, Arena Rock, Classical, Death Metal/Black Metal, East Coast Rap, Hair Metal, Hard Rock, Hardcore Rap, Heavy Metal, Hip Hop/Rap, Hip-Hop, Music, New Wave, Old School Rap, Pop, Pop/Rock, Punk, Rap, Rock, Soft Rock, Soundtrack","Beastie Boys, Big Daddy Kane, Europe, Men At Work, Prince & The Revolution, Quatuor Ébène, Ray Parker Jr., The Jam, Van Halen"
EDITORIAL_RADIO_STATION,20250507,52000,N/A,1746615664181,1,"Cello, Chamber Music, Classical, Music, Piano","Emanuel Ax, Yo-Yo Ma"
EDITORIAL_RADIO_STATION,20250508,1408000,N/A,1746725630163,7,"Adult Alternative, Alternative, Arena Rock, Classical, College Rock, Hard Rock, Hip Hop/Rap, Music, New Wave, Pop, Pop/Rock, Rock, Soft Rock","Heart, Huey Lewis and the News, Leif Ove Andsnes, Mahler Chamber Orchestra, Men At Work, Phil Collins, Rob Base & DJ EZ Rock, Talking Heads"
EDITORIAL_RADIO_STATION,20250509,349000,N/A,1746796428729,3,"Alternative, Cello, Classical, Music, New Wave, Pop, Pop/Rock, Reggae, Rock, Ska","Christian Poltéra, Frankie Goes to Hollywood, Madness, Münchener Kammerorchester"
EDITORIAL_RADIO_STATION,20250510,2223000,N/A,1746876183183,8,"Adult Contemporary, Arena Rock, Hard Rock, Heavy Metal, Hip Hop/Rap, Music, Pop, Pop/Rock, Rock, Soundtrack, Vocal, Vocal Pop","Bill Medley, Guns N' Roses, Jennifer Warnes, Men Without Hats, N.W.A, Richard Marx, Survivor, The J. Geils Band, When In Rome"
EDITORIAL_RADIO_STATION,20250511,4620000,N/A,1746987641804,19,"Adult Alternative, Adult Contemporary, Alternative, Arena Rock, College Rock, Dance, East Coast Rap, Electronic, Hip Hop/Rap, Hip-Hop, Music, New Wave, Old School Rap, Pop, Pop/Rock, R&B/Soul, Rap, Rock, Soft Rock, Soul","Blondie, Bobby Brown, Bruce Springsteen, Cyndi Lauper, Dexys Midnight Runners, Eric B. & Rakim, Grandmaster Flash, Harold Faltermeyer, Melle Mel, Modern English, New Edition, Paul Simon, Queen, Rick Astley, Starship, Toto, Wham!, Whitney Houston, a-ha"
EDITORIAL_RADIO_STATION,20250514,3397000,N/A,1747230054679,13,"Adult Alternative, Adult Contemporary, Alternative, Alternative Rap, Arena Rock, Blues, British Invasion, Britpop, College Rock, Country Blues, Dance, Electronic, Hair Metal, Hard Rock, Heavy Metal, Hip Hop/Rap, Hip-Hop, Music, New Wave, Pop, Pop/Rock, Psychedelic, Punk, R&B/Soul, Rap, Rock, Rock & Roll, Soft Rock, Soul, Soundtrack","Beastie Boys, Berlin, Bon Jovi, DEVO, Neneh Cherry, Pretenders, Steve Winwood, Stevie Nicks, Tears for Fears, The Human League, The Motels, Thomas Dolby, Whitney Houston"
EDITORIAL_RADIO_STATION,20250515,6962000,N/A,1747353011593,29,"Adult Alternative, Adult Contemporary, Alternative, Arena Rock, Australia, Classical, College Rock, Contemporary R&B, Dance, Disco, East Coast Rap, Electronic, Hard Rock, Hardcore Rap, Heavy Metal, Hip Hop/Rap, Hip-Hop, Music, New Wave, Old School Rap, Orchestral, Piano, Pop, Pop/Rock, Psychedelic, R&B/Soul, Rap, Rock, Rock & Roll, Soft Rock, Soundtrack, Surf, Vocal, Vocal Pop, World","AC/DC, Aretha Franklin, Blondie, Bryan Adams, Cyndi Lauper, Daryl Hall & John Oates, Def Leppard, Dire Straits, Duran Duran, Echo & The Bunnymen, Falco, George Michael, Grandmaster Flash & The Furious Five, Heavy D & The Boyz, LL COOL J, Madonna, Michael Jackson, Minnesota Orchestra, Missing Persons, Osmo Vänskä, Paula Abdul, Pink Floyd, Sade, Simple Minds, Talk Talk, Taylor Dayne, The Beach Boys, The Police, U2, Yevgeny Sudbin"
EDITORIAL_RADIO_STATION,20250516,235000,N/A,1747385948791,1,"Classical, Music, Orchestral","Minnesota Orchestra, Osmo Vänskä"
EDITORIAL_RADIO_STATION,20250517,799000,N/A,1747495123111,4,"Alternative, Dance, Hip Hop/Rap, Music, New Wave, Pop, Pop/Rock, Rock","Culture Club, Duran Duran, Salt-N-Pepa, Whitney Houston"
EDITORIAL_RADIO_STATION,20250518,5035000,N/A,1747586574835,21,"Adult Alternative, Adult Contemporary, Alternative, Arena Rock, College Rock, Dance, Electronic, Glam Rock, Goth Rock, Hair Metal, Hard Rock, Heavy Metal, Hip Hop/Rap, Music, New Wave, Pop, Pop/Rock, Prog-Rock/Art Rock, R&B/Soul, Rock, Soft Rock, Soul, World","Bon Jovi, Bonnie Tyler, Bruce Springsteen, Bryan Adams, David Bowie, Def Leppard, Depeche Mode, Eurythmics, Foreigner, George Michael, Gloria Estefan, Gloria Estefan & Miami Sound Machine, Janet Jackson, Men At Work, Prince, Prince & The Revolution, Run-DMC, Sheila E., The Cure, Violent Femmes, Whodini, Yello"
EDITORIAL_RADIO_STATION,20250519,1223000,N/A,1747694239894,6,"Adult Alternative, Alternative, Classical, College Rock, East Coast Rap, Hip Hop/Rap, Hip-Hop, Music, New Wave, Old School Rap, Pop, Pop/Rock, R&B/Soul, Rap, Rock","Bow Wow Wow, Huey Lewis and the News, Kurtis Blow, Leif Ove Andsnes, Mahler Chamber Orchestra, R.E.M., Rick Astley"
EDITORIAL_RADIO_STATION,20250520,3838000,N/A,1747755411386,17,"Alternative, Arena Rock, Cello, Chamber Music, Classical, Contemporary Bluegrass, Contemporary Country, Contemporary R&B, Country, Dance, Hair Metal, Hard Rock, Heavy Metal, Hip Hop/Rap, Honky Tonk, Music, New Wave, Piano, Pop, Pop/Rock, R&B/Soul, Rock, Rock & Roll, Soul, Traditional Country","'Til Tuesday, Amalie Stalheim, Bad English, Christian Ihle Hadland, Dolly Parton, Frankie Goes to Hollywood, INXS, Janet Jackson, Matthew Wilder, Michael Jackson, Pretty Poison, Prince & The Revolution, Rockwell, Run-DMC, Siedah Garrett, Survivor, The Rolling Stones, Tone-Lōc"
EDITORIAL_RADIO_STATION,20250523,2792000,N/A,1748006936408,11,"Adult Contemporary, Alternative, Arena Rock, Dance, Hard Rock, Hardcore Rap, Hip Hop/Rap, Music, New Wave, Pop, Pop/Rock, R&B/Soul, Rock, Soft Rock, Soundtrack, Teen Pop","Big Daddy Kane, Billy Idol, Daryl Hall & John Oates, Doug E. Fresh, Heart, New Kids On the Block, Pet Shop Boys, Phil Collins, Slick Rick, The Buggles, Thompson Twins, Wham!"
EDITORIAL_RADIO_STATION,20250524,1377000,N/A,1748093444689,6,"Adult Contemporary, Alternative, Hip Hop/Rap, Music, New Wave, Pop, Pop/Rock, Rap, Rock, Soundtrack","A Flock of Seagulls, Blondie, Kenny Loggins, Michael Jackson, Phil Collins, Run-DMC"
EDITORIAL_RADIO_STATION,20250525,621000,N/A,1748133769820,3,"Adult Contemporary, Music, Pop, Rock","George Michael, Madonna, Starship"
EDITORIAL_RADIO_STATION,20250526,284000,N/A,1748287475499,2,"Electronic, Music, Pop","LP Giobbi, Mascolo, a-ha"
EDITORIAL_RADIO_STATION,20250527,11756000,N/A,1748370200298,50,"Adult Alternative, Adult Contemporary, Alternative, Arena Rock, College Rock, Contemporary R&B, Dance, Disco, East Coast Rap, Electronic, Hair Metal, Hard Rock, Heavy Metal, Hip Hop/Rap, Hip-Hop, House, Music, New Wave, Old School Rap, Pop, Pop/Rock, Prog-Rock/Art Rock, Psychedelic, Quiet Storm, R&B/Soul, Rap, Reggae, Rock, Soft Rock, Soul, Soundtrack, Teen Pop","After the Fire, Animotion, Beastie Boys, Billy Joel, Billy Ocean, Bon Jovi, Bruce Springsteen, Bryan Adams, Christopher Cross, Crowded House, Daryl Hall & John Oates, Genesis, Jamie xx, Janet Jackson, Journey, KANDY, Lipps, Inc., Madonna, Men At Work, Michael Sembello, Modern English, Neil Diamond, New Kids On the Block, Oliver Heldens, Oliver Sim, Olivia Newton-John, Ozzy Osbourne, Paula Abdul, Prince, Public Enemy, REO Speedwagon, Richard Marx, Rob Base & DJ EZ Rock, Romy, Simple Minds, Starship, Stetsasonic, Stevie Wonder, Tears for Fears, The Blessed Madonna, The Go-Go's, The Police, Tiffany, U2, UB40, Van Halen, Violent Femmes, Wang Chung, Whitney Houston, Yes"
EDITORIAL_RADIO_STATION,20250528,4086000,N/A,1748476731280,15,"Brass & Woodwinds, Chamber Music, Choral, Classical, Classical Era, Dance, Electronic, House, Music, Orchestral, Piano, Pop, Romantic, Romantic Era, Sacred, Solo Instrumental, Violin","Academy of St Martin in the Fields, Adam Lamotte, El Mundo, Handel and Haydn Society, Harry Christophers, Havana Lyceum Orchestra, Igor Levit, Itzhak Perlman, José Antonio Méndez Padrón, Kim Petras, Kygo, Leif Ove Andsnes, London Philharmonic Orchestra, Martha Argerich, Maur, Nobuyuki Tsujii, Oliver Zeffman, Orchestre de Chambre de Lausanne, Renaud Capuçon, Richard Savino, Sarah Willis, Simon Doty, The Blessed Madonna, The Chainsmokers, Yunchan Lim, Zak Abel, Zubin Mehta"
EDITORIAL_RADIO_STATION,20250529,4448000,N/A,1748543553850,19,"Adult Contemporary, Alternative, American Trad Rock, Arena Rock, Blues, Blues-Rock, British Invasion, Britpop, Country Blues, Dance, Disco, East Coast Rap, Hip Hop/Rap, Hip-Hop, Music, New Wave, Old School Rap, Pop, Pop/Rock, Psychedelic, R&B/Soul, Rap, Rock, Rock & Roll, Roots Rock, Soft Rock, Soul, Soundtrack, Soundtrack","Aaron Hibell, Above & Beyond, Alex Wann, Alicia Keys, Beastie Boys, Blondie, Calvin Harris, Cyndi Lauper, Fleetwood Mac, John Cougar, Kate Bush, Madonna, Men Without Hats, N.W.A, Opposite the Other, Pet Shop Boys, Prince & The Revolution, Seven Lions, Steve Winwood, Swedish House Mafia, The Human League, Twisted Sister"
EDITORIAL_RADIO_STATION,20250531,1429000,N/A,1748709389888,8,"Adult Alternative, Alternative, Contemporary Bluegrass, Contemporary Country, Country, Dance, Electronic, Hip Hop/Rap, Hip-Hop, Honky Tonk, Music, New Wave, Old School Rap, Pop, Pop/Rock, R&B/Soul, Rap, Rock, Soul, Traditional Country, Vocal, Vocal Pop, West Coast Rap","Bruce Springsteen, DJ Jazzy Jeff & The Fresh Prince, Dexys Midnight Runners, Dolly Parton, Duran Duran, J.J. Fad, Kenny Rogers, Nena, When In Rome"
EDITORIAL_RADIO_STATION,20250601,954000,N/A,1748813418655,5,"Adult Contemporary, Alternative, Dance, Electronic, Hip Hop/Rap, Music, New Wave, Pop, Pop/Rock, Rock, Soft Rock","Frankie Goes to Hollywood, George Michael, Run-DMC, Talk Talk, Yaz"
EDITORIAL_RADIO_STATION,20250602,627000,N/A,1748869189011,4,"Adult Alternative, Alternative, Arena Rock, Classical, Classical Era, College Rock, Hip Hop/Rap, Music, New Wave, Orchestral, Piano, Pop, Pop/Rock, Rock","Die Kölner Akademie, Eric B. & Rakim, Michael Alexander Willens, Rick Astley, Ronald Brautigam, Talking Heads"
EDITORIAL_RADIO_STATION,20250604,3021000,N/A,1749074956683,12,"Adult Alternative, Adult Contemporary, Alternative, Alternative Rap, Arena Rock, College Rock, Dance, Hip Hop/Rap, Hip-Hop, Music, New Wave, Pop, Pop/Rock, Psychedelic, Rap, Rock, Soft Rock, Surf","Beastie Boys, Belinda Carlisle, Bonnie Tyler, Echo & The Bunnymen, Eddie Money, Janet Jackson, Matthew Wilder, Michael Jackson, Survivor, The Beach Boys, Wham!, Young MC"
EDITORIAL_RADIO_STATION,20250605,944000,N/A,1749153082142,4,"Adult Alternative, Alternative, College Rock, East Coast Rap, Goth Rock, Hardcore Rap, Hip Hop/Rap, Music, Pop, Rock","LL COOL J, Phil Collins, The Cure, a-ha"
EDITORIAL_RADIO_STATION,20250608,42000,N/A,1749394150415,1,"Contemporary R&B, Dance, Electronic, Music, R&B/Soul, Rock","Color Me Badd"
EDITORIAL_RADIO_STATION,20250613,1643000,N/A,1749859156973,7,"Contemporary R&B, East Coast Rap, Electronic, Hip Hop/Rap, Hip-Hop, Music, Old School Rap, Pop, Pop/Rock, R&B/Soul, Rap, Rock","Beastie Boys, Blondie, Harold Faltermeyer, INXS, Michael Jackson, Roxette, Soft Cell"
EDITORIAL_RADIO_STATION,20250614,2513000,N/A,1749931990876,9,"Adult Contemporary, Arena Rock, Brass & Woodwinds, Classical, Hard Rock, Heavy Metal, Hip Hop/Rap, Music, Orchestral, Piano, Pop, Pop/Rock, R&B/Soul, Rap, Rock, Romantic, Romantic Era, Solo Instrumental, Soul","Anja Bihlmaier, Edward Gardner, François Joubert-Caillet, Guns N' Roses, Het Residentie Orkest, Jean-Jacques Kantorow, L'Achéron, London Philharmonic Orchestra, Martin Fröst, Mathieu Gaudet, Robert Palmer, Run-DMC, Tapiola Sinfonietta, Tears for Fears, Yeol Eum Son"
EDITORIAL_RADIO_STATION,20250617,2287000,N/A,1750204593977,8,"Adult Contemporary, Alternative, Arena Rock, Contemporary R&B, Hip Hop/Rap, Hip-Hop, Music, New Wave, Pop, Pop/Rock, R&B/Soul, Rap, Rock, Soft Rock","'Til Tuesday, Cyndi Lauper, Daryl Hall & John Oates, Heavy D & The Boyz, Rockwell, Stevie Nicks, Whitney Houston"
EDITORIAL_RADIO_STATION,20250618,2163000,N/A,1750244665027,9,"Adult Alternative, Adult Contemporary, Alternative, Arena Rock, Chamber Music, Classical, College Rock, Dance, East Coast Rap, Electronic, Hair Metal, Hard Rock, Hardcore Rap, Heavy Metal, Hip Hop/Rap, Hip-Hop, Music, Old School Rap, Piano, Pop, Pop/Rock, R&B/Soul, Rap, Rock, Soundtrack","Big Daddy Kane, Kenny Loggins, Kurtis Blow, New Order, Quiet Riot, Simple Minds, The Police, Trio Boccherini, Yanjun Chen"
EDITORIAL_RADIO_STATION,20250619,3556000,N/A,1750352136445,16,"Adult Alternative, Adult Contemporary, Alternative, Arena Rock, Britpop, College Rock, Contemporary R&B, Dance, Hard Rock, Hip Hop/Rap, Music, New Wave, Pop, Pop/Rock, Punk, R&B/Soul, Rock, Singer/Songwriter, Soft Rock, Soul","Anita Baker, Billy Joel, Bryan Adams, Culture Club, Madonna, Men At Work, Michael Jackson, Paul Simon, Rick Springfield, Slick Rick, The Human League, The Jam, Tina Turner, Toni Basil, U2"
EDITORIAL_RADIO_STATION,20250620,337000,N/A,1750431244941,2,"Alternative, Music, New Wave, Pop, Pop/Rock, Rock","Bow Wow Wow, Cyndi Lauper"
EDITORIAL_RADIO_STATION,20250621,1976000,N/A,1750524201727,8,"Adult Contemporary, Alternative, Alternative Rap, College Rock, Contemporary Bluegrass, Contemporary Country, Country, Dance, Electronic, Hip Hop/Rap, Honky Tonk, Music, New Wave, Pop, Pop/Rock, R&B/Soul, Rap, Reggae, Rock, Ska, Soft Rock, Traditional Country","Bruce Springsteen, Dolly Parton, Duran Duran, Irene Cara, Kenny Rogers, Neneh Cherry, Spandau Ballet, Tears for Fears, The Police"
EDITORIAL_RADIO_STATION,20250623,3213000,N/A,1750681744315,12,"Adult Alternative, Adult Contemporary, Alternative, Arena Rock, Blues, Blues-Rock, Country Blues, Death Metal/Black Metal, Electronic, Hair Metal, Hard Rock, Heavy Metal, Hip Hop/Rap, Hip-Hop, Music, New Wave, Old School Rap, Pop, Pop/Rock, Rap, Rock, Soft Rock, Soundtrack, West Coast Rap","After the Fire, Berlin, Billy Joel, DJ Jazzy Jeff & The Fresh Prince, Europe, Eurythmics, Fleetwood Mac, Frankie Goes to Hollywood, Heart, J.J. Fad, Missing Persons, Whitney Houston"
EDITORIAL_RADIO_STATION,20250624,496000,N/A,1750756098272,2,"Baroque Era, Cello, Classical, Concerto, Music, Orchestral, Piano","Fazıl Say, Hanna Salzenstein, Le Consort"
EDITORIAL_RADIO_STATION,20250625,2108000,N/A,1750869145795,9,"Adult Alternative, Adult Contemporary, Alternative, Arena Rock, College Rock, Contemporary R&B, Dance, Hair Metal, Hard Rock, Heavy Metal, Hip Hop/Rap, Music, New Wave, Pop, Pop/Rock, Quiet Storm, R&B/Soul, Rock, Soul","Billy Ocean, Bon Jovi, Duran Duran, Eric B. & Rakim, Huey Lewis and the News, Madonna, Pink Floyd, R.E.M., The Buggles"
EDITORIAL_RADIO_STATION,20250626,1048000,N/A,1750969424691,4,"Arena Rock, Contemporary R&B, Dance, Disco, East Coast Rap, Electronic, Funk, Hip Hop/Rap, Hip-Hop, Music, Old School Rap, Pop, Pop/Rock, Quiet Storm, R&B/Soul, Rap, Rock, Soul","Grandmaster Flash, Melle Mel, Michael Jackson, Survivor, Wang Chung"
EDITORIAL_RADIO_STATION,20250627,4672000,N/A,1751036156293,17,"Adult Alternative, Adult Contemporary, Alternative, Alternative Rap, American Trad Rock, Arena Rock, College Rock, Contemporary Country, Contemporary R&B, Country, Dance, Electronic, Hard Rock, Hip Hop/Rap, Hip-Hop, Honky Tonk, Music, New Wave, Pop, Pop/Rock, Psychedelic, Quiet Storm, R&B/Soul, Rap, Rock, Roots Rock, Soft Rock, Soul, Soundtrack, Urban Cowboy","Beastie Boys, Blondie, Bruce Springsteen, Def Leppard, Dolly Parton, Echo & The Bunnymen, George Michael, John Cougar, Michael Sembello, Midnight Star, Phil Collins, Rick Astley, Rob Base & DJ EZ Rock, Tone-Lōc, Yaz, a-ha"
EDITORIAL_RADIO_STATION,20250707,847000,N/A,1751898766604,4,"Jazz, Music, Pop, Rock","Bryan Adams, Janet Jackson, Keith Jarrett, Phil Collins"
EDITORIAL_RADIO_STATION,20250727,1375000,N/A,1753633606106,6,"Adult Contemporary, Alternative, Britpop, Dance, East Coast Rap, Hardcore Rap, Hip Hop/Rap, Music, New Wave, Pop, Pop/Rock, R&B/Soul, Rock","Bow Wow Wow, Daryl Hall & John Oates, David Bowie, LL COOL J, The Human League, Whitney Houston"
